Source,Target,Weight,Label (currently just name of target doc)
dhq-000062,dhq-000066,5.583715265,dhq-000066
dhq-000062,dhq-000067,3.68677207,dhq-000067
dhq-000062,dhq-000068,5.882490456,dhq-000068
dhq-000062,dhq-000069,5.492370096,dhq-000069
dhq-000062,dhq-000070,5.417674237,dhq-000070
dhq-000062,dhq-000071,1.628182498,dhq-000071
dhq-000062,dhq-000072,4.192872682,dhq-000072
dhq-000062,dhq-000073,2.788226952,dhq-000073
dhq-000062,dhq-000074,4.065933394,dhq-000074
dhq-000062,dhq-000075,2.573112515,dhq-000075
dhq-000062,dhq-000076,5.250908103,dhq-000076
dhq-000062,dhq-000077,4.1449596,dhq-000077
dhq-000062,dhq-000078,3.051598023,dhq-000078
dhq-000062,dhq-000079,4.557324028,dhq-000079
dhq-000062,dhq-000080,4.280091846,dhq-000080
dhq-000062,dhq-000081,4.98627772,dhq-000081
dhq-000062,dhq-000082,4.472748007,dhq-000082
dhq-000062,dhq-000083,4.679382233,dhq-000083
dhq-000062,dhq-000084,2.073737126,dhq-000084
dhq-000062,dhq-000085,2.545357105,dhq-000085
dhq-000062,dhq-000086,4.81123995,dhq-000086
dhq-000062,dhq-000087,3.188241318,dhq-000087
dhq-000062,dhq-000088,0.325739556,dhq-000088
dhq-000062,dhq-000089,3.932419272,dhq-000089
dhq-000062,dhq-000090,5.415702722,dhq-000090
dhq-000062,dhq-000091,4.266391161,dhq-000091
dhq-000062,dhq-000092,5.794623035,dhq-000092
dhq-000062,dhq-000093,4.331021309,dhq-000093
dhq-000062,dhq-000094,4.5418583,dhq-000094
dhq-000062,dhq-000095,3.56200226,dhq-000095
dhq-000062,dhq-000096,5.61543471,dhq-000096
dhq-000062,dhq-000097,5.189820823,dhq-000097
dhq-000062,dhq-000098,4.332350199,dhq-000098
dhq-000062,dhq-000099,3.077296992,dhq-000099
dhq-000062,dhq-000100,4.581470446,dhq-000100
dhq-000062,dhq-000101,4.746602954,dhq-000101
dhq-000062,dhq-000102,4.904199553,dhq-000102
dhq-000062,dhq-000103,5.018043001,dhq-000103
dhq-000062,dhq-000104,3.798213777,dhq-000104
dhq-000062,dhq-000105,4.330574337,dhq-000105
dhq-000062,dhq-000106,2.963281932,dhq-000106
dhq-000062,dhq-000107,4.57418622,dhq-000107
dhq-000062,dhq-000108,3.424127384,dhq-000108
dhq-000062,dhq-000109,4.04508208,dhq-000109
dhq-000062,dhq-000110,4.73692352,dhq-000110
dhq-000063,dhq-000064,5.722908878,dhq-000064
dhq-000063,dhq-000065,3.472922782,dhq-000065
dhq-000063,dhq-000066,4.989701549,dhq-000066
dhq-000063,dhq-000067,3.38269141,dhq-000067
dhq-000063,dhq-000068,6.066785155,dhq-000068
dhq-000063,dhq-000069,5.266481025,dhq-000069
dhq-000063,dhq-000070,4.516808087,dhq-000070
dhq-000063,dhq-000071,4.552067164,dhq-000071
dhq-000063,dhq-000072,3.308564345,dhq-000072
dhq-000063,dhq-000073,3.051861149,dhq-000073
dhq-000063,dhq-000074,2.92644003,dhq-000074
dhq-000063,dhq-000075,2.545974456,dhq-000075
dhq-000063,dhq-000076,4.415073466,dhq-000076
dhq-000063,dhq-000077,1.801691981,dhq-000077
dhq-000063,dhq-000078,3.579855272,dhq-000078
dhq-000063,dhq-000079,3.624883243,dhq-000079
dhq-000063,dhq-000080,2.433104325,dhq-000080
dhq-000063,dhq-000081,5.010547091,dhq-000081
dhq-000063,dhq-000082,6.224551953,dhq-000082
dhq-000063,dhq-000083,4.769701114,dhq-000083
dhq-000063,dhq-000084,1.367762816,dhq-000084
dhq-000063,dhq-000085,2.513289876,dhq-000085
dhq-000063,dhq-000086,3.102957743,dhq-000086
dhq-000063,dhq-000087,4.859044526,dhq-000087
dhq-000063,dhq-000088,4.540167553,dhq-000088
dhq-000063,dhq-000089,4.702197348,dhq-000089
dhq-000063,dhq-000090,4.977445911,dhq-000090
dhq-000063,dhq-000091,3.606733449,dhq-000091
dhq-000063,dhq-000092,5.304294972,dhq-000092
dhq-000063,dhq-000093,5.504389027,dhq-000093
dhq-000063,dhq-000094,5.807607492,dhq-000094
dhq-000063,dhq-000095,1.429795913,dhq-000095
dhq-000063,dhq-000096,5.249261152,dhq-000096
dhq-000063,dhq-000097,5.00057889,dhq-000097
dhq-000063,dhq-000098,5.417835404,dhq-000098
dhq-000063,dhq-000099,4.562284559,dhq-000099
dhq-000063,dhq-000100,3.600465794,dhq-000100
dhq-000063,dhq-000101,5.553227217,dhq-000101
dhq-000063,dhq-000102,4.063705164,dhq-000102
dhq-000063,dhq-000103,4.706644478,dhq-000103
dhq-000063,dhq-000104,4.79302983,dhq-000104
dhq-000063,dhq-000105,4.574043197,dhq-000105
dhq-000063,dhq-000106,1.033515707,dhq-000106
dhq-000063,dhq-000107,3.474482269,dhq-000107
dhq-000063,dhq-000108,4.930121832,dhq-000108
dhq-000063,dhq-000109,3.499694397,dhq-000109
dhq-000063,dhq-000110,2.473030942,dhq-000110
dhq-000064,dhq-000065,6.421716184,dhq-000065
dhq-000064,dhq-000066,6.661119939,dhq-000066
dhq-000064,dhq-000067,4.459247773,dhq-000067
dhq-000064,dhq-000068,7.553320181,dhq-000068
dhq-000064,dhq-000069,5.917176542,dhq-000069
dhq-000064,dhq-000070,6.433811964,dhq-000070
dhq-000064,dhq-000071,6.223726653,dhq-000071
dhq-000064,dhq-000072,5.898724423,dhq-000072
dhq-000064,dhq-000073,4.520658306,dhq-000073
dhq-000064,dhq-000074,4.739700441,dhq-000074
dhq-000064,dhq-000075,4.799583461,dhq-000075
dhq-000064,dhq-000076,4.667934494,dhq-000076
dhq-000064,dhq-000077,4.863167918,dhq-000077
dhq-000064,dhq-000078,3.030548851,dhq-000078
dhq-000064,dhq-000079,5.514925445,dhq-000079
dhq-000064,dhq-000080,4.329346826,dhq-000080
dhq-000064,dhq-000081,4.750630242,dhq-000081
dhq-000064,dhq-000082,5.111534114,dhq-000082
dhq-000064,dhq-000083,6.473167755,dhq-000083
dhq-000064,dhq-000084,4.631693235,dhq-000084
dhq-000064,dhq-000085,4.441116903,dhq-000085
dhq-000064,dhq-000086,6.318330299,dhq-000086
dhq-000064,dhq-000087,6.357259021,dhq-000087
dhq-000064,dhq-000088,4.19218889,dhq-000088
dhq-000064,dhq-000089,2.536703185,dhq-000089
dhq-000064,dhq-000090,6.291682506,dhq-000090
dhq-000064,dhq-000091,5.881553426,dhq-000091
dhq-000064,dhq-000092,6.241268451,dhq-000092
dhq-000064,dhq-000093,7.125205989,dhq-000093
dhq-000064,dhq-000094,7.355395053,dhq-000094
dhq-000064,dhq-000095,4.95689708,dhq-000095
dhq-000064,dhq-000096,5.427634127,dhq-000096
dhq-000064,dhq-000097,6.536650258,dhq-000097
dhq-000064,dhq-000098,7.096525193,dhq-000098
dhq-000064,dhq-000099,6.1180254,dhq-000099
dhq-000064,dhq-000100,4.041717423,dhq-000100
dhq-000064,dhq-000101,7.320382656,dhq-000101
dhq-000064,dhq-000102,6.396577486,dhq-000102
dhq-000064,dhq-000103,6.280443015,dhq-000103
dhq-000064,dhq-000104,5.464183133,dhq-000104
dhq-000064,dhq-000105,6.158843407,dhq-000105
dhq-000064,dhq-000106,6.057484215,dhq-000106
dhq-000064,dhq-000107,3.569165275,dhq-000107
dhq-000064,dhq-000108,5.683198309,dhq-000108
dhq-000064,dhq-000109,5.354048362,dhq-000109
dhq-000064,dhq-000110,5.502957471,dhq-000110
dhq-000065,dhq-000066,4.203867803,dhq-000066
dhq-000065,dhq-000067,3.072571648,dhq-000067
dhq-000065,dhq-000068,3.384179566,dhq-000068
dhq-000065,dhq-000069,4.119019998,dhq-000069
dhq-000065,dhq-000070,2.913518634,dhq-000070
dhq-000065,dhq-000071,4.437218159,dhq-000071
dhq-000065,dhq-000072,3.198589553,dhq-000072
dhq-000065,dhq-000073,2.191823302,dhq-000073
dhq-000065,dhq-000074,1.732008836,dhq-000074
dhq-000065,dhq-000075,1.61300257,dhq-000075
dhq-000065,dhq-000076,2.827829858,dhq-000076
dhq-000065,dhq-000077,2.01434611,dhq-000077
dhq-000065,dhq-000078,2.140168844,dhq-000078
dhq-000065,dhq-000079,1.788768002,dhq-000079
dhq-000065,dhq-000080,0.174342306,dhq-000080
dhq-000065,dhq-000081,3.19468769,dhq-000081
dhq-000065,dhq-000082,5.177543101,dhq-000082
dhq-000065,dhq-000083,3.062445878,dhq-000083
dhq-000065,dhq-000084,1.529698619,dhq-000084
dhq-000065,dhq-000085,1.829329852,dhq-000085
dhq-000065,dhq-000086,3.69417137,dhq-000086
dhq-000065,dhq-000087,3.229343324,dhq-000087
dhq-000065,dhq-000088,3.084806659,dhq-000088
dhq-000065,dhq-000089,3.633621177,dhq-000089
dhq-000065,dhq-000090,0.988937991,dhq-000090
dhq-000065,dhq-000091,3.425051022,dhq-000091
dhq-000065,dhq-000092,5.675291773,dhq-000092
dhq-000065,dhq-000093,6.362516702,dhq-000093
dhq-000065,dhq-000094,5.150378225,dhq-000094
dhq-000065,dhq-000095,1.459059245,dhq-000095
dhq-000065,dhq-000096,5.214688492,dhq-000096
dhq-000065,dhq-000097,4.114253102,dhq-000097
dhq-000065,dhq-000098,4.972637629,dhq-000098
dhq-000065,dhq-000099,2.801299548,dhq-000099
dhq-000065,dhq-000100,3.60614663,dhq-000100
dhq-000065,dhq-000101,5.316559508,dhq-000101
dhq-000065,dhq-000102,2.818605349,dhq-000102
dhq-000065,dhq-000103,4.124323587,dhq-000103
dhq-000065,dhq-000104,4.332090796,dhq-000104
dhq-000065,dhq-000105,3.735887605,dhq-000105
dhq-000065,dhq-000106,2.262694873,dhq-000106
dhq-000065,dhq-000107,2.132817448,dhq-000107
dhq-000065,dhq-000108,4.884810733,dhq-000108
dhq-000065,dhq-000109,2.119066087,dhq-000109
dhq-000065,dhq-000110,3.909561686,dhq-000110
dhq-000066,dhq-000067,5.391910104,dhq-000067
dhq-000066,dhq-000068,6.941805013,dhq-000068
dhq-000066,dhq-000069,6.219914692,dhq-000069
dhq-000066,dhq-000070,6.93073824,dhq-000070
dhq-000066,dhq-000071,5.985395075,dhq-000071
dhq-000066,dhq-000072,5.447082728,dhq-000072
dhq-000066,dhq-000073,4.453897002,dhq-000073
dhq-000066,dhq-000074,4.184864206,dhq-000074
dhq-000066,dhq-000075,4.624404296,dhq-000075
dhq-000066,dhq-000076,5.989055953,dhq-000076
dhq-000066,dhq-000077,4.894418816,dhq-000077
dhq-000066,dhq-000078,5.279483352,dhq-000078
dhq-000066,dhq-000079,5.695505383,dhq-000079
dhq-000066,dhq-000080,5.408312736,dhq-000080
dhq-000066,dhq-000081,6.028151874,dhq-000081
dhq-000066,dhq-000082,7.089397417,dhq-000082
dhq-000066,dhq-000083,6.122520946,dhq-000083
dhq-000066,dhq-000084,4.593722197,dhq-000084
dhq-000066,dhq-000085,2.435180645,dhq-000085
dhq-000066,dhq-000086,5.815784149,dhq-000086
dhq-000066,dhq-000087,5.453159798,dhq-000087
dhq-000066,dhq-000088,5.588142611,dhq-000088
dhq-000066,dhq-000089,3.836380197,dhq-000089
dhq-000066,dhq-000090,6.186151442,dhq-000090
dhq-000066,dhq-000091,4.792385948,dhq-000091
dhq-000066,dhq-000092,3.481659301,dhq-000092
dhq-000066,dhq-000093,4.627915044,dhq-000093
dhq-000066,dhq-000094,6.448064641,dhq-000094
dhq-000066,dhq-000095,3.826331728,dhq-000095
dhq-000066,dhq-000096,4.494449126,dhq-000096
dhq-000066,dhq-000097,5.322069804,dhq-000097
dhq-000066,dhq-000098,1.621037319,dhq-000098
dhq-000066,dhq-000099,5.240286349,dhq-000099
dhq-000066,dhq-000100,1.191476893,dhq-000100
dhq-000066,dhq-000101,2.083454116,dhq-000101
dhq-000066,dhq-000102,5.620529516,dhq-000102
dhq-000066,dhq-000103,2.539494269,dhq-000103
dhq-000066,dhq-000104,5.72181311,dhq-000104
dhq-000066,dhq-000105,3.72226881,dhq-000105
dhq-000066,dhq-000106,5.112075828,dhq-000106
dhq-000066,dhq-000107,5.104435317,dhq-000107
dhq-000066,dhq-000108,4.724704205,dhq-000108
dhq-000066,dhq-000109,3.01824892,dhq-000109
dhq-000066,dhq-000110,3.096738776,dhq-000110
dhq-000067,dhq-000068,4.088477377,dhq-000068
dhq-000067,dhq-000069,4.037771647,dhq-000069
dhq-000067,dhq-000070,5.833693077,dhq-000070
dhq-000067,dhq-000071,5.036199561,dhq-000071
dhq-000067,dhq-000072,3.684849405,dhq-000072
dhq-000067,dhq-000073,3.182322998,dhq-000073
dhq-000067,dhq-000074,2.459787315,dhq-000074
dhq-000067,dhq-000075,3.009160029,dhq-000075
dhq-000067,dhq-000076,5.428619858,dhq-000076
dhq-000067,dhq-000077,1.920394825,dhq-000077
dhq-000067,dhq-000078,2.749161171,dhq-000078
dhq-000067,dhq-000079,4.350651892,dhq-000079
dhq-000067,dhq-000080,3.415187541,dhq-000080
dhq-000067,dhq-000081,5.184460669,dhq-000081
dhq-000067,dhq-000082,6.143328348,dhq-000082
dhq-000067,dhq-000083,4.642390286,dhq-000083
dhq-000067,dhq-000084,2.881653647,dhq-000084
dhq-000067,dhq-000085,3.249925991,dhq-000085
dhq-000067,dhq-000086,4.870651207,dhq-000086
dhq-000067,dhq-000087,5.102682145,dhq-000087
dhq-000067,dhq-000088,2.563453944,dhq-000088
dhq-000067,dhq-000089,4.577759251,dhq-000089
dhq-000067,dhq-000090,4.949801484,dhq-000090
dhq-000067,dhq-000091,2.451769155,dhq-000091
dhq-000067,dhq-000092,5.988932092,dhq-000092
dhq-000067,dhq-000093,6.000846807,dhq-000093
dhq-000067,dhq-000094,4.796216558,dhq-000094
dhq-000067,dhq-000095,2.882039153,dhq-000095
dhq-000067,dhq-000096,3.849254898,dhq-000096
dhq-000067,dhq-000097,5.122541642,dhq-000097
dhq-000067,dhq-000098,4.453187343,dhq-000098
dhq-000067,dhq-000099,4.972122795,dhq-000099
dhq-000067,dhq-000100,3.543543307,dhq-000100
dhq-000067,dhq-000101,5.97907965,dhq-000101
dhq-000067,dhq-000102,4.664088243,dhq-000102
dhq-000067,dhq-000103,5.181592405,dhq-000103
dhq-000067,dhq-000104,5.068798745,dhq-000104
dhq-000067,dhq-000105,4.872638143,dhq-000105
dhq-000067,dhq-000106,4.182606686,dhq-000106
dhq-000067,dhq-000107,3.364047049,dhq-000107
dhq-000067,dhq-000108,5.305306344,dhq-000108
dhq-000067,dhq-000109,3.902633616,dhq-000109
dhq-000067,dhq-000110,5.033218382,dhq-000110
dhq-000068,dhq-000069,7.310097607,dhq-000069
dhq-000068,dhq-000070,7.624943422,dhq-000070
dhq-000068,dhq-000071,6.741562726,dhq-000071
dhq-000068,dhq-000072,3.898434724,dhq-000072
dhq-000068,dhq-000073,5.311879184,dhq-000073
dhq-000068,dhq-000074,5.397442581,dhq-000074
dhq-000068,dhq-000075,3.781234803,dhq-000075
dhq-000068,dhq-000076,4.257931108,dhq-000076
dhq-000068,dhq-000077,5.704971641,dhq-000077
dhq-000068,dhq-000078,6.053114197,dhq-000078
dhq-000068,dhq-000079,6.160795123,dhq-000079
dhq-000068,dhq-000080,3.5606278,dhq-000080
dhq-000068,dhq-000081,6.837358514,dhq-000081
dhq-000068,dhq-000082,5.480736256,dhq-000082
dhq-000068,dhq-000083,5.263424402,dhq-000083
dhq-000068,dhq-000084,5.088000275,dhq-000084
dhq-000068,dhq-000085,4.891275732,dhq-000085
dhq-000068,dhq-000086,6.663084185,dhq-000086
dhq-000068,dhq-000087,6.695220694,dhq-000087
dhq-000068,dhq-000088,6.336772066,dhq-000088
dhq-000068,dhq-000089,6.52450028,dhq-000089
dhq-000068,dhq-000090,6.833414742,dhq-000090
dhq-000068,dhq-000091,7.152083766,dhq-000091
dhq-000068,dhq-000092,7.537025932,dhq-000092
dhq-000068,dhq-000093,7.431570044,dhq-000093
dhq-000068,dhq-000094,7.55730943,dhq-000094
dhq-000068,dhq-000095,4.95555267,dhq-000095
dhq-000068,dhq-000096,7.296986743,dhq-000096
dhq-000068,dhq-000097,6.692717532,dhq-000097
dhq-000068,dhq-000098,7.273428493,dhq-000098
dhq-000068,dhq-000099,6.442652616,dhq-000099
dhq-000068,dhq-000100,4.118326046,dhq-000100
dhq-000068,dhq-000101,7.507858487,dhq-000101
dhq-000068,dhq-000102,6.47107046,dhq-000102
dhq-000068,dhq-000103,6.829629812,dhq-000103
dhq-000068,dhq-000104,6.721834983,dhq-000104
dhq-000068,dhq-000105,6.428333861,dhq-000105
dhq-000068,dhq-000106,5.966198984,dhq-000106
dhq-000068,dhq-000107,5.902706723,dhq-000107
dhq-000068,dhq-000108,6.836422676,dhq-000108
dhq-000068,dhq-000109,5.573934474,dhq-000109
dhq-000068,dhq-000110,6.472001319,dhq-000110
dhq-000069,dhq-000070,7.15511043,dhq-000070
dhq-000069,dhq-000071,6.203843471,dhq-000071
dhq-000069,dhq-000072,5.757068723,dhq-000072
dhq-000069,dhq-000073,4.231187075,dhq-000073
dhq-000069,dhq-000074,4.24003524,dhq-000074
dhq-000069,dhq-000075,4.514102639,dhq-000075
dhq-000069,dhq-000076,6.219324175,dhq-000076
dhq-000069,dhq-000077,4.653596179,dhq-000077
dhq-000069,dhq-000078,5.218656745,dhq-000078
dhq-000069,dhq-000079,5.622222992,dhq-000079
dhq-000069,dhq-000080,4.527318977,dhq-000080
dhq-000069,dhq-000081,4.165874262,dhq-000081
dhq-000069,dhq-000082,5.075741496,dhq-000082
dhq-000069,dhq-000083,5.2639658,dhq-000083
dhq-000069,dhq-000084,4.222939915,dhq-000084
dhq-000069,dhq-000085,3.117249122,dhq-000085
dhq-000069,dhq-000086,5.256806481,dhq-000086
dhq-000069,dhq-000087,2.027361176,dhq-000087
dhq-000069,dhq-000088,5.592479123,dhq-000088
dhq-000069,dhq-000089,4.230799814,dhq-000089
dhq-000069,dhq-000090,6.045911204,dhq-000090
dhq-000069,dhq-000091,4.362471236,dhq-000091
dhq-000069,dhq-000092,6.304189812,dhq-000092
dhq-000069,dhq-000093,6.462739498,dhq-000093
dhq-000069,dhq-000094,6.758170537,dhq-000094
dhq-000069,dhq-000095,3.424943327,dhq-000095
dhq-000069,dhq-000096,4.436076845,dhq-000096
dhq-000069,dhq-000097,5.580229862,dhq-000097
dhq-000069,dhq-000098,6.257717812,dhq-000098
dhq-000069,dhq-000099,3.837779953,dhq-000099
dhq-000069,dhq-000100,4.191613961,dhq-000100
dhq-000069,dhq-000101,6.584577784,dhq-000101
dhq-000069,dhq-000102,4.404704728,dhq-000102
dhq-000069,dhq-000103,5.516715656,dhq-000103
dhq-000069,dhq-000104,3.872511641,dhq-000104
dhq-000069,dhq-000105,3.803314483,dhq-000105
dhq-000069,dhq-000106,4.731591806,dhq-000106
dhq-000069,dhq-000107,5.119302687,dhq-000107
dhq-000069,dhq-000108,4.184850462,dhq-000108
dhq-000069,dhq-000109,3.46735242,dhq-000109
dhq-000069,dhq-000110,2.90420233,dhq-000110
dhq-000070,dhq-000071,1.993669011,dhq-000071
dhq-000070,dhq-000072,1.955568023,dhq-000072
dhq-000070,dhq-000073,2.702761178,dhq-000073
dhq-000070,dhq-000074,1.04382453,dhq-000074
dhq-000070,dhq-000075,4.471423454,dhq-000075
dhq-000070,dhq-000076,1.461316913,dhq-000076
dhq-000070,dhq-000077,1.761956245,dhq-000077
dhq-000070,dhq-000078,0.625966023,dhq-000078
dhq-000070,dhq-000079,0.265074947,dhq-000079
dhq-000070,dhq-000080,3.341532154,dhq-000080
dhq-000070,dhq-000081,5.313615076,dhq-000081
dhq-000070,dhq-000082,7.8652536,dhq-000082
dhq-000070,dhq-000083,2.634513996,dhq-000083
dhq-000070,dhq-000084,4.030865283,dhq-000084
dhq-000070,dhq-000085,4.616676359,dhq-000085
dhq-000070,dhq-000086,4.873654508,dhq-000086
dhq-000070,dhq-000087,4.584878799,dhq-000087
dhq-000070,dhq-000088,5.988363362,dhq-000088
dhq-000070,dhq-000089,4.501632682,dhq-000089
dhq-000070,dhq-000090,4.094841731,dhq-000090
dhq-000070,dhq-000091,6.036426054,dhq-000091
dhq-000070,dhq-000092,7.485904244,dhq-000092
dhq-000070,dhq-000093,7.442893501,dhq-000093
dhq-000070,dhq-000094,7.598949892,dhq-000094
dhq-000070,dhq-000095,4.480365984,dhq-000095
dhq-000070,dhq-000096,7.319744334,dhq-000096
dhq-000070,dhq-000097,6.740236195,dhq-000097
dhq-000070,dhq-000098,7.415420326,dhq-000098
dhq-000070,dhq-000099,6.380618004,dhq-000099
dhq-000070,dhq-000100,5.86485984,dhq-000100
dhq-000070,dhq-000101,7.623383366,dhq-000101
dhq-000070,dhq-000102,6.299114293,dhq-000102
dhq-000070,dhq-000103,6.659710616,dhq-000103
dhq-000070,dhq-000104,6.545144165,dhq-000104
dhq-000070,dhq-000105,6.361703742,dhq-000105
dhq-000070,dhq-000106,5.762143274,dhq-000106
dhq-000070,dhq-000107,2.697712928,dhq-000107
dhq-000070,dhq-000108,6.652686229,dhq-000108
dhq-000070,dhq-000109,4.449602249,dhq-000109
dhq-000070,dhq-000110,5.796566407,dhq-000110
dhq-000071,dhq-000072,3.501009627,dhq-000072
dhq-000071,dhq-000073,3.173676907,dhq-000073
dhq-000071,dhq-000074,2.024060693,dhq-000074
dhq-000071,dhq-000075,3.440590773,dhq-000075
dhq-000071,dhq-000076,3.790836941,dhq-000076
dhq-000071,dhq-000077,3.148153135,dhq-000077
dhq-000071,dhq-000078,2.754371902,dhq-000078
dhq-000071,dhq-000079,2.638061881,dhq-000079
dhq-000071,dhq-000080,3.477970418,dhq-000080
dhq-000071,dhq-000081,5.488556295,dhq-000081
dhq-000071,dhq-000082,6.860614801,dhq-000082
dhq-000071,dhq-000083,4.992616601,dhq-000083
dhq-000071,dhq-000084,2.255400336,dhq-000084
dhq-000071,dhq-000085,3.681370898,dhq-000085
dhq-000071,dhq-000086,5.241258523,dhq-000086
dhq-000071,dhq-000087,3.567638273,dhq-000087
dhq-000071,dhq-000088,1.882788361,dhq-000088
dhq-000071,dhq-000089,3.766693423,dhq-000089
dhq-000071,dhq-000090,5.470675885,dhq-000090
dhq-000071,dhq-000091,6.142867976,dhq-000091
dhq-000071,dhq-000092,6.441202863,dhq-000092
dhq-000071,dhq-000093,6.412065575,dhq-000093
dhq-000071,dhq-000094,6.591249289,dhq-000094
dhq-000071,dhq-000095,3.72942609,dhq-000095
dhq-000071,dhq-000096,6.356015943,dhq-000096
dhq-000071,dhq-000097,5.807906254,dhq-000097
dhq-000071,dhq-000098,6.433924201,dhq-000098
dhq-000071,dhq-000099,4.085008973,dhq-000099
dhq-000071,dhq-000100,4.832347863,dhq-000100
dhq-000071,dhq-000101,6.443729434,dhq-000101
dhq-000071,dhq-000102,5.307347186,dhq-000102
dhq-000071,dhq-000103,5.538520596,dhq-000103
dhq-000071,dhq-000104,5.418261045,dhq-000104
dhq-000071,dhq-000105,5.519181451,dhq-000105
dhq-000071,dhq-000106,4.880039245,dhq-000106
dhq-000071,dhq-000107,3.795127142,dhq-000107
dhq-000071,dhq-000108,4.227427897,dhq-000108
dhq-000071,dhq-000109,4.215778333,dhq-000109
dhq-000071,dhq-000110,4.737952068,dhq-000110
dhq-000072,dhq-000073,3.095925176,dhq-000073
dhq-000072,dhq-000074,1.583757311,dhq-000074
dhq-000072,dhq-000075,3.152538181,dhq-000075
dhq-000072,dhq-000076,1.831810525,dhq-000076
dhq-000072,dhq-000077,1.621561267,dhq-000077
dhq-000072,dhq-000078,0.795713278,dhq-000078
dhq-000072,dhq-000079,0.919219379,dhq-000079
dhq-000072,dhq-000080,3.292588167,dhq-000080
dhq-000072,dhq-000081,4.195995709,dhq-000081
dhq-000072,dhq-000082,6.341217491,dhq-000082
dhq-000072,dhq-000083,4.675632216,dhq-000083
dhq-000072,dhq-000084,1.691467923,dhq-000084
dhq-000072,dhq-000085,3.405154539,dhq-000085
dhq-000072,dhq-000086,5.121544853,dhq-000086
dhq-000072,dhq-000087,4.931105845,dhq-000087
dhq-000072,dhq-000088,3.039170671,dhq-000088
dhq-000072,dhq-000089,4.684038345,dhq-000089
dhq-000072,dhq-000090,3.183431345,dhq-000090
dhq-000072,dhq-000091,4.069666879,dhq-000091
dhq-000072,dhq-000092,5.597816689,dhq-000092
dhq-000072,dhq-000093,6.159145417,dhq-000093
dhq-000072,dhq-000094,6.200784711,dhq-000094
dhq-000072,dhq-000095,3.545818859,dhq-000095
dhq-000072,dhq-000096,6.045092841,dhq-000096
dhq-000072,dhq-000097,5.420323952,dhq-000097
dhq-000072,dhq-000098,4.904446345,dhq-000098
dhq-000072,dhq-000099,5.067007308,dhq-000099
dhq-000072,dhq-000100,5.1746198,dhq-000100
dhq-000072,dhq-000101,6.153551599,dhq-000101
dhq-000072,dhq-000102,4.809798976,dhq-000102
dhq-000072,dhq-000103,3.560045531,dhq-000103
dhq-000072,dhq-000104,5.257758662,dhq-000104
dhq-000072,dhq-000105,4.919917224,dhq-000105
dhq-000072,dhq-000106,4.031592685,dhq-000106
dhq-000072,dhq-000107,0.369229997,dhq-000107
dhq-000072,dhq-000108,5.389941096,dhq-000108
dhq-000072,dhq-000109,4.129298792,dhq-000109
dhq-000072,dhq-000110,3.800607729,dhq-000110
dhq-000073,dhq-000074,1.937454082,dhq-000074
dhq-000073,dhq-000075,1.931279974,dhq-000075
dhq-000073,dhq-000076,4.330337235,dhq-000076
dhq-000073,dhq-000077,0.482363099,dhq-000077
dhq-000073,dhq-000078,2.166113841,dhq-000078
dhq-000073,dhq-000079,2.216980032,dhq-000079
dhq-000073,dhq-000080,1.959776554,dhq-000080
dhq-000073,dhq-000081,4.286364539,dhq-000081
dhq-000073,dhq-000082,5.536329374,dhq-000082
dhq-000073,dhq-000083,1.085078653,dhq-000083
dhq-000073,dhq-000084,0.808476589,dhq-000084
dhq-000073,dhq-000085,1.876351364,dhq-000085
dhq-000073,dhq-000086,1.05684245,dhq-000086
dhq-000073,dhq-000087,4.146979198,dhq-000087
dhq-000073,dhq-000088,2.580555453,dhq-000088
dhq-000073,dhq-000089,3.517480075,dhq-000089
dhq-000073,dhq-000090,3.290131712,dhq-000090
dhq-000073,dhq-000091,4.54804278,dhq-000091
dhq-000073,dhq-000092,5.386327867,dhq-000092
dhq-000073,dhq-000093,5.346687062,dhq-000093
dhq-000073,dhq-000094,4.075553504,dhq-000094
dhq-000073,dhq-000095,1.198590655,dhq-000095
dhq-000073,dhq-000096,4.019477992,dhq-000096
dhq-000073,dhq-000097,3.705557952,dhq-000097
dhq-000073,dhq-000098,5.873489616,dhq-000098
dhq-000073,dhq-000099,4.036749282,dhq-000099
dhq-000073,dhq-000100,3.25711285,dhq-000100
dhq-000073,dhq-000101,5.908920755,dhq-000101
dhq-000073,dhq-000102,3.348641202,dhq-000102
dhq-000073,dhq-000103,4.217029842,dhq-000103
dhq-000073,dhq-000104,3.875165637,dhq-000104
dhq-000073,dhq-000105,3.833426483,dhq-000105
dhq-000073,dhq-000106,2.911506867,dhq-000106
dhq-000073,dhq-000107,2.547907656,dhq-000107
dhq-000073,dhq-000108,3.104354881,dhq-000108
dhq-000073,dhq-000109,2.885522395,dhq-000109
dhq-000073,dhq-000110,2.490083688,dhq-000110
dhq-000074,dhq-000075,2.88491024,dhq-000075
dhq-000074,dhq-000076,0.665273,dhq-000076
dhq-000074,dhq-000077,1.509752363,dhq-000077
dhq-000074,dhq-000078,0.861870801,dhq-000078
dhq-000074,dhq-000079,0.726701984,dhq-000079
dhq-000074,dhq-000080,1.507378995,dhq-000080
dhq-000074,dhq-000081,1.88587942,dhq-000081
dhq-000074,dhq-000082,5.546283443,dhq-000082
dhq-000074,dhq-000083,3.61580754,dhq-000083
dhq-000074,dhq-000084,2.323087564,dhq-000084
